Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(1437, 2219)",2,[2219],2021-NRPC-LBM2_bin.28.purify_k141_258440,2021-NRPC-LBM2_bin.28.purify_k141_258440_686-3404,2021-NRPC-LBM2_bin.28.purify_k141_258440_2(Fam_2219 [★Target]) --> 2021-NRPC-LBM2_bin.28.purify_k141_258440_5(Fam_1437 [★Target])
"(326, 3279, 6489, 6796)",2,[3279],2021-CE-W3_bin.95.purify_k127_36147,2021-CE-W3_bin.95.purify_k127_36147_3524-10490,2021-CE-W3_bin.95.purify_k127_36147_4(Fam_6489 [★Target]) --> 2021-CE-W3_bin.95.purify_k127_36147_5(Fam_326 [★Target]) --> 2021-CE-W3_bin.95.purify_k127_36147_6(Fam_6796 [★Target]) --> 2021-CE-W3_bin.95.purify_k127_36147_8(Fam_3279 [★Target])
"(326, 3279, 6489, 6796)",2,[3279],2021-CE-W4_bin.59.purify_k127_159973,2021-CE-W4_bin.59.purify_k127_159973_2931-9897,2021-CE-W4_bin.59.purify_k127_159973_4(Fam_3279 [★Target]) --> 2021-CE-W4_bin.59.purify_k127_159973_6(Fam_6796 [★Target]) --> 2021-CE-W4_bin.59.purify_k127_159973_7(Fam_326 [★Target]) --> 2021-CE-W4_bin.59.purify_k127_159973_8(Fam_6489 [★Target])
"(440, 9598)",2,[440],2021-CE-W4_bin.101.purify_k127_954491,2021-CE-W4_bin.101.purify_k127_954491_1-1663,2021-CE-W4_bin.101.purify_k127_954491_1(Fam_440 [★Target]) --> 2021-CE-W4_bin.101.purify_k127_954491_2(Fam_9598 [★Target])
"(440, 9598)",2,[440],2021-HHXL-5M-W1_bin.68.purify_k141_1105443,2021-HHXL-5M-W1_bin.68.purify_k141_1105443_1-5720,2021-HHXL-5M-W1_bin.68.purify_k141_1105443_1(Fam_473) --> 2021-HHXL-5M-W1_bin.68.purify_k141_1105443_3(Fam_9598 [★Target]) --> 2021-HHXL-5M-W1_bin.68.purify_k141_1105443_4(Fam_440 [★Target])
"(440, 9598)",2,[440],2021-YMQ5-W1_bin.49.purify_k141_1480032,2021-YMQ5-W1_bin.49.purify_k141_1480032_355-1897,2021-YMQ5-W1_bin.49.purify_k141_1480032_2(Fam_9598 [★Target]) --> 2021-YMQ5-W1_bin.49.purify_k141_1480032_3(Fam_440 [★Target])
"(969, 1299)",2,[969],2021-CE-W4_bin.40.purify_k127_594474,2021-CE-W4_bin.40.purify_k127_594474_28537-32909,2021-CE-W4_bin.40.purify_k127_594474_23(Fam_1299 [★Target]) --> 2021-CE-W4_bin.40.purify_k127_594474_24(Fam_969 [★Target])
"(969, 1299)",2,[969],2021-DTH-W5_bin.4.purify_k127_442092,2021-DTH-W5_bin.4.purify_k127_442092_3975-8378,2021-DTH-W5_bin.4.purify_k127_442092_4(Fam_969 [★Target]) --> 2021-DTH-W5_bin.4.purify_k127_442092_5(Fam_1299 [★Target])
"(969, 1299)",2,[969],2021-DTH-W6_bin.146.purify_k141_1045583,2021-DTH-W6_bin.146.purify_k141_1045583_12202-19742,2021-DTH-W6_bin.146.purify_k141_1045583_15(Fam_1299 [★Target]) --> 2021-DTH-W6_bin.146.purify_k141_1045583_16(Fam_969 [★Target]) --> 2021-DTH-W6_bin.146.purify_k141_1045583_18(Fam_4878) --> 2021-DTH-W6_bin.146.purify_k141_1045583_19(Fam_3444)
"(969, 1299)",2,[969],2021-LU-W3_bin.90.purify_k127_2815083,2021-LU-W3_bin.90.purify_k127_2815083_3736-11654,2021-LU-W3_bin.90.purify_k127_2815083_5(Fam_1299 [★Target]) --> 2021-LU-W3_bin.90.purify_k127_2815083_6(Fam_969 [★Target]) --> 2021-LU-W3_bin.90.purify_k127_2815083_7(Fam_2859) --> 2021-LU-W3_bin.90.purify_k127_2815083_8(Fam_1186)
"(2556, 3076)",2,[2556],2021-CMY-W3_bin.13.purify_k127_1945708,2021-CMY-W3_bin.13.purify_k127_1945708_279-3495,2021-CMY-W3_bin.13.purify_k127_1945708_2(Fam_3076 [★Target]) --> 2021-CMY-W3_bin.13.purify_k127_1945708_3(Fam_2556 [★Target])
"(2556, 3076)",2,[2556],2021-DTH-W4_bin.11.purify_k127_4662018,2021-DTH-W4_bin.11.purify_k127_4662018_279-3495,2021-DTH-W4_bin.11.purify_k127_4662018_2(Fam_3076 [★Target]) --> 2021-DTH-W4_bin.11.purify_k127_4662018_3(Fam_2556 [★Target])
"(4008, 13213)",2,[13213],2021-CMY-W3_bin.13.purify_k127_2300452,2021-CMY-W3_bin.13.purify_k127_2300452_2702-4227,2021-CMY-W3_bin.13.purify_k127_2300452_4(Fam_13213 [★Target]) --> 2021-CMY-W3_bin.13.purify_k127_2300452_5(Fam_4008 [★Target])
"(4008, 13213)",2,[13213],2021-DTH-W5_bin.45.purify_k127_2795947,2021-DTH-W5_bin.45.purify_k127_2795947_120-1645,2021-DTH-W5_bin.45.purify_k127_2795947_1(Fam_4008 [★Target]) --> 2021-DTH-W5_bin.45.purify_k127_2795947_2(Fam_13213 [★Target])
"(2520, 10510)",2,[2520],2021-LU-W5_bin.37.purify_k127_3271476,2021-LU-W5_bin.37.purify_k127_3271476_1627-3487,2021-LU-W5_bin.37.purify_k127_3271476_4(Fam_2520 [★Target]) --> 2021-LU-W5_bin.37.purify_k127_3271476_5(Fam_10510 [★Target])
"(2520, 10510)",2,[2520],HS-38-3_bin.13.purify_k141_61667,HS-38-3_bin.13.purify_k141_61667_3732-5787,HS-38-3_bin.13.purify_k141_61667_5(Fam_10510 [★Target]) --> HS-38-3_bin.13.purify_k141_61667_6(Fam_2520 [★Target])
"(47, 14308)",2,[14308],2021-CNB-W1_bin.38.purify_k127_594746,2021-CNB-W1_bin.38.purify_k127_594746_97-429,2021-CNB-W1_bin.38.purify_k127_594746_2(Fam_47 [★Target]) --> 2021-CNB-W1_bin.38.purify_k127_594746_3(Fam_14308 [★Target])
"(47, 14308)",2,[14308],2021-CNB-W2_bin.23.purify_k127_217414,2021-CNB-W2_bin.23.purify_k127_217414_97-429,2021-CNB-W2_bin.23.purify_k127_217414_2(Fam_47 [★Target]) --> 2021-CNB-W2_bin.23.purify_k127_217414_3(Fam_14308 [★Target])
"(618, 716)",2,[716],2021-CNB-W2_bin.23.purify_k127_1299710,2021-CNB-W2_bin.23.purify_k127_1299710_5440-10903,2021-CNB-W2_bin.23.purify_k127_1299710_6(Fam_618 [★Target]) --> 2021-CNB-W2_bin.23.purify_k127_1299710_7(Fam_716 [★Target])
"(618, 716)",2,[716],2021-CNXB-W1_bin.81.purify_k127_3431183,2021-CNXB-W1_bin.81.purify_k127_3431183_9982-15034,2021-CNXB-W1_bin.81.purify_k127_3431183_8(Fam_618 [★Target]) --> 2021-CNXB-W1_bin.81.purify_k127_3431183_9(Fam_716 [★Target])
"(7870, 10904)",2,[7870],2021-CMY-W3_bin.13.purify_k127_2792996,2021-CMY-W3_bin.13.purify_k127_2792996_1519-2900,2021-CMY-W3_bin.13.purify_k127_2792996_3(Fam_10904 [★Target]) --> 2021-CMY-W3_bin.13.purify_k127_2792996_4(Fam_7870 [★Target])
"(7870, 10904)",2,[7870],2021-TLH-W3_bin.64.purify_k127_1335364,2021-TLH-W3_bin.64.purify_k127_1335364_1054-2435,2021-TLH-W3_bin.64.purify_k127_1335364_2(Fam_10904 [★Target]) --> 2021-TLH-W3_bin.64.purify_k127_1335364_3(Fam_7870 [★Target])
"(447, 447)",2,[447],2020_NMC-W-5-1_bin.30.purify_k141_501003,2020_NMC-W-5-1_bin.30.purify_k141_501003_4265-8121,2020_NMC-W-5-1_bin.30.purify_k141_501003_6(Fam_447 [★Target]) --> 2020_NMC-W-5-1_bin.30.purify_k141_501003_7(Fam_9699)
"(447, 447)",2,[447],2020_NMC-W-8-5m-2_bin.39.purify_k141_521618,2020_NMC-W-8-5m-2_bin.39.purify_k141_521618_22536-26443,2020_NMC-W-8-5m-2_bin.39.purify_k141_521618_21(Fam_9699) --> 2020_NMC-W-8-5m-2_bin.39.purify_k141_521618_22(Fam_447 [★Target])
"(447, 447)",2,[447],2021-CBL-W1_bin.72.purify_k127_1283827,2021-CBL-W1_bin.72.purify_k127_1283827_8492-11188,2021-CBL-W1_bin.72.purify_k127_1283827_11(Fam_447 [★Target]) --> 2021-CBL-W1_bin.72.purify_k127_1283827_12(Fam_447 [★Target])
"(447, 447)",2,[447],2021-CE-W4_bin.113.purify_k127_1291022,2021-CE-W4_bin.113.purify_k127_1291022_2892-4316,2021-CE-W4_bin.113.purify_k127_1291022_7(Fam_447 [★Target]) --> 2021-CE-W4_bin.113.purify_k127_1291022_8(Fam_447 [★Target])
"(447, 447)",2,[447],2021-ND-W4_bin.64.purify_k141_1401291,2021-ND-W4_bin.64.purify_k141_1401291_1-2823,2021-ND-W4_bin.64.purify_k141_1401291_1(Fam_11564) --> 2021-ND-W4_bin.64.purify_k141_1401291_2(Fam_447 [★Target])
"(7460, 10911)",2,"[7460, 10911]",2021-CBL-W2_bin.12.purify_k127_4574591,2021-CBL-W2_bin.12.purify_k127_4574591_207-1438,2021-CBL-W2_bin.12.purify_k127_4574591_2(Fam_7460 [★Target]) --> 2021-CBL-W2_bin.12.purify_k127_4574591_3(Fam_10911 [★Target])
"(7460, 10911)",2,"[7460, 10911]",2021-ZJZB-W4_bin.117.purify_k127_151552,2021-ZJZB-W4_bin.117.purify_k127_151552_364-1694,2021-ZJZB-W4_bin.117.purify_k127_151552_2(Fam_7460 [★Target]) --> 2021-ZJZB-W4_bin.117.purify_k127_151552_3(Fam_10911 [★Target])
"(2722, 11131)",2,[2722],2021-CBL-W4_bin.45.purify_k127_5148671,2021-CBL-W4_bin.45.purify_k127_5148671_3308-5183,2021-CBL-W4_bin.45.purify_k127_5148671_5(Fam_11131 [★Target]) --> 2021-CBL-W4_bin.45.purify_k127_5148671_6(Fam_2722 [★Target])
"(2722, 11131)",2,[2722],H1-2_bin.55.purify_k141_194190_length_11372_cov_12.5432,H1-2_bin.55.purify_k141_194190_length_11372_cov_12.5432_5728-7574,H1-2_bin.55.purify_k141_194190_length_11372_cov_12.5432_10(Fam_2722 [★Target]) --> H1-2_bin.55.purify_k141_194190_length_11372_cov_12.5432_11(Fam_11131 [★Target])
"(1809, 11321)",2,[1809],2021-CBL-W4_bin.60.purify_k127_4163933,2021-CBL-W4_bin.60.purify_k127_4163933_1-1079,2021-CBL-W4_bin.60.purify_k127_4163933_1(Fam_1809 [★Target]) --> 2021-CBL-W4_bin.60.purify_k127_4163933_2(Fam_11321 [★Target])
"(1809, 11321)",2,[1809],2021-ZJZB-W21_bin.89.purify_k127_1485675,2021-ZJZB-W21_bin.89.purify_k127_1485675_1018-3256,2021-ZJZB-W21_bin.89.purify_k127_1485675_3(Fam_1809 [★Target]) --> 2021-ZJZB-W21_bin.89.purify_k127_1485675_4(Fam_11321 [★Target])
"(823, 2415)",2,[2415],2020_YZYC-20W-1-5m-1_bin.73.purify_k141_626086,2020_YZYC-20W-1-5m-1_bin.73.purify_k141_626086_13366-19130,2020_YZYC-20W-1-5m-1_bin.73.purify_k141_626086_14(Fam_1688) --> 2020_YZYC-20W-1-5m-1_bin.73.purify_k141_626086_15(Fam_2415 [★Target]) --> 2020_YZYC-20W-1-5m-1_bin.73.purify_k141_626086_16(Fam_823 [★Target])
"(823, 2415)",2,[2415],2021-CBL-W5_bin.17.purify_k127_1044259,2021-CBL-W5_bin.17.purify_k127_1044259_2-3945,2021-CBL-W5_bin.17.purify_k127_1044259_1(Fam_2415 [★Target]) --> 2021-CBL-W5_bin.17.purify_k127_1044259_2(Fam_823 [★Target])
"(823, 2415)",2,[2415],2021-LU-W10_bin.135.purify_k127_908725,2021-LU-W10_bin.135.purify_k127_908725_3076-6959,2021-LU-W10_bin.135.purify_k127_908725_4(Fam_823 [★Target]) --> 2021-LU-W10_bin.135.purify_k127_908725_5(Fam_2415 [★Target])
"(10810, 11075)",2,[11075],2021-CE-W3_bin.118.purify_k127_1339796,2021-CE-W3_bin.118.purify_k127_1339796_1747-2780,2021-CE-W3_bin.118.purify_k127_1339796_2(Fam_11075 [★Target]) --> 2021-CE-W3_bin.118.purify_k127_1339796_3(Fam_10810 [★Target])
"(10810, 11075)",2,[11075],2021-QHH-W8_bin.38.purify_k141_516544,2021-QHH-W8_bin.38.purify_k141_516544_5465-6444,2021-QHH-W8_bin.38.purify_k141_516544_7(Fam_11075 [★Target]) --> 2021-QHH-W8_bin.38.purify_k141_516544_8(Fam_10810 [★Target])
"(778, 12083)",2,[12083],2021-CE-W2_bin.138.purify_k127_508011,2021-CE-W2_bin.138.purify_k127_508011_4510-7506,2021-CE-W2_bin.138.purify_k127_508011_5(Fam_12083 [★Target]) --> 2021-CE-W2_bin.138.purify_k127_508011_6(Fam_778 [★Target])
"(778, 12083)",2,[12083],2021-SLCB-W2_bin.20.purify_k127_851432,2021-SLCB-W2_bin.20.purify_k127_851432_11981-14977,2021-SLCB-W2_bin.20.purify_k127_851432_10(Fam_12083 [★Target]) --> 2021-SLCB-W2_bin.20.purify_k127_851432_11(Fam_778 [★Target])
"(3806, 4441)",2,[4441],2021-CE-W2_bin.50.purify_k127_1524017,2021-CE-W2_bin.50.purify_k127_1524017_17673-20186,2021-CE-W2_bin.50.purify_k127_1524017_17(Fam_4441 [★Target]) --> 2021-CE-W2_bin.50.purify_k127_1524017_18(Fam_3806 [★Target])
"(3806, 4441)",2,[4441],2021-CE-W4_bin.34.purify_k127_587446,2021-CE-W4_bin.34.purify_k127_587446_234-1970,2021-CE-W4_bin.34.purify_k127_587446_2(Fam_3806 [★Target]) --> 2021-CE-W4_bin.34.purify_k127_587446_3(Fam_4441 [★Target])
"(8324, 9596)",2,[9596],2021-CE-W2_bin.61.purify_k127_466134,2021-CE-W2_bin.61.purify_k127_466134_98-1385,2021-CE-W2_bin.61.purify_k127_466134_1(Fam_9596 [★Target]) --> 2021-CE-W2_bin.61.purify_k127_466134_2(Fam_8324 [★Target])
"(8324, 9596)",2,[9596],2021-CE-W4_bin.75.purify_k127_358656,2021-CE-W4_bin.75.purify_k127_358656_7-1294,2021-CE-W4_bin.75.purify_k127_358656_1(Fam_9596 [★Target]) --> 2021-CE-W4_bin.75.purify_k127_358656_2(Fam_8324 [★Target])
"(10214, 12535, 13158)",2,[10214],2021-CE-W2_bin.81.purify_k127_354887,2021-CE-W2_bin.81.purify_k127_354887_1-1914,2021-CE-W2_bin.81.purify_k127_354887_1(Fam_10214 [★Target]) --> 2021-CE-W2_bin.81.purify_k127_354887_4(Fam_13158 [★Target]) --> 2021-CE-W2_bin.81.purify_k127_354887_5(Fam_12535 [★Target])
"(10214, 12535, 13158)",2,[10214],2021-SLCB-W5_bin.144.purify_k127_380408,2021-SLCB-W5_bin.144.purify_k127_380408_1115-2962,2021-SLCB-W5_bin.144.purify_k127_380408_3(Fam_10214 [★Target]) --> 2021-SLCB-W5_bin.144.purify_k127_380408_6(Fam_13158 [★Target]) --> 2021-SLCB-W5_bin.144.purify_k127_380408_7(Fam_12535 [★Target])
"(571, 12570)",2,[12570],2021-CE-W3_bin.11.purify_k127_1757900,2021-CE-W3_bin.11.purify_k127_1757900_3-3280,2021-CE-W3_bin.11.purify_k127_1757900_1(Fam_571 [★Target]) --> 2021-CE-W3_bin.11.purify_k127_1757900_2(Fam_12570 [★Target])
"(571, 12570)",2,[12570],2021-CE-W4_bin.68.purify_k127_1735210,2021-CE-W4_bin.68.purify_k127_1735210_2-1854,2021-CE-W4_bin.68.purify_k127_1735210_1(Fam_571 [★Target]) --> 2021-CE-W4_bin.68.purify_k127_1735210_2(Fam_12570 [★Target])
"(8251, 12680)",2,[12680],2021-HHXL-2M-W1_bin.57.purify_k141_669720,2021-HHXL-2M-W1_bin.57.purify_k141_669720_5933-7096,2021-HHXL-2M-W1_bin.57.purify_k141_669720_6(Fam_8251 [★Target]) --> 2021-HHXL-2M-W1_bin.57.purify_k141_669720_7(Fam_12680 [★Target])
"(8251, 12680)",2,[12680],2021-JSW-W1_bin.57.purify_k141_469956,2021-JSW-W1_bin.57.purify_k141_469956_5879-7042,2021-JSW-W1_bin.57.purify_k141_469956_6(Fam_8251 [★Target]) --> 2021-JSW-W1_bin.57.purify_k141_469956_7(Fam_12680 [★Target])
"(938, 6265)",2,[938],2021-HHXL-2M-W1_bin.67.purify_k141_1614122,2021-HHXL-2M-W1_bin.67.purify_k141_1614122_625-4869,2021-HHXL-2M-W1_bin.67.purify_k141_1614122_2(Fam_6265 [★Target]) --> 2021-HHXL-2M-W1_bin.67.purify_k141_1614122_4(Fam_938 [★Target])
"(938, 6265)",2,[938],2021-ND-W3_bin.60.purify_k141_295573,2021-ND-W3_bin.60.purify_k141_295573_12040-16243,2021-ND-W3_bin.60.purify_k141_295573_12(Fam_938 [★Target]) --> 2021-ND-W3_bin.60.purify_k141_295573_14(Fam_6265 [★Target])
"(110, 6250, 13925)",2,[13925],2021-JSW-W1_bin.108.purify_k141_475874,2021-JSW-W1_bin.108.purify_k141_475874_6381-11959,2021-JSW-W1_bin.108.purify_k141_475874_6(Fam_110 [★Target]) --> 2021-JSW-W1_bin.108.purify_k141_475874_7(Fam_13925 [★Target]) --> 2021-JSW-W1_bin.108.purify_k141_475874_8(Fam_6250 [★Target])
"(110, 6250, 13925)",2,[13925],2021-QHH-W7_bin.40.purify_k141_593603,2021-QHH-W7_bin.40.purify_k141_593603_6384-11962,2021-QHH-W7_bin.40.purify_k141_593603_6(Fam_110 [★Target]) --> 2021-QHH-W7_bin.40.purify_k141_593603_7(Fam_13925 [★Target]) --> 2021-QHH-W7_bin.40.purify_k141_593603_8(Fam_6250 [★Target])
"(4217, 4586)",2,[4586],2021-CNXB-W1_bin.3.purify_k127_9638,2021-CNXB-W1_bin.3.purify_k127_9638_3-2029,2021-CNXB-W1_bin.3.purify_k127_9638_1(Fam_4217 [★Target]) --> 2021-CNXB-W1_bin.3.purify_k127_9638_2(Fam_4586 [★Target])
"(4217, 4586)",2,[4586],2021-CNXB-W2_bin.68.purify_k127_731261,2021-CNXB-W2_bin.68.purify_k127_731261_1-2315,2021-CNXB-W2_bin.68.purify_k127_731261_1(Fam_4217 [★Target]) --> 2021-CNXB-W2_bin.68.purify_k127_731261_2(Fam_4586 [★Target])
"(1583, 10501)",2,[10501],2021-JSW-W1_bin.68.purify_k141_230417,2021-JSW-W1_bin.68.purify_k141_230417_1-2438,2021-JSW-W1_bin.68.purify_k141_230417_1(Fam_10501 [★Target]) --> 2021-JSW-W1_bin.68.purify_k141_230417_2(Fam_1583 [★Target])
"(1583, 10501)",2,[10501],2021-ND-W4_bin.46.purify_k141_591438,2021-ND-W4_bin.46.purify_k141_591438_1-2438,2021-ND-W4_bin.46.purify_k141_591438_1(Fam_10501 [★Target]) --> 2021-ND-W4_bin.46.purify_k141_591438_2(Fam_1583 [★Target])
"(983, 4692, 5208)",2,[4692],2021-JSW-W1_bin.74.purify_k141_560271,2021-JSW-W1_bin.74.purify_k141_560271_72670-76658,2021-JSW-W1_bin.74.purify_k141_560271_69(Fam_983 [★Target]) --> 2021-JSW-W1_bin.74.purify_k141_560271_70(Fam_5208 [★Target]) --> 2021-JSW-W1_bin.74.purify_k141_560271_72(Fam_4692 [★Target])
"(983, 4692, 5208)",2,[4692],2021-ND-W5_bin.120.purify_k141_769494,2021-ND-W5_bin.120.purify_k141_769494_72694-76683,2021-ND-W5_bin.120.purify_k141_769494_70(Fam_983 [★Target]) --> 2021-ND-W5_bin.120.purify_k141_769494_71(Fam_5208 [★Target]) --> 2021-ND-W5_bin.120.purify_k141_769494_73(Fam_4692 [★Target])
"(897, 10249)",2,[10249],2021-LU-W10_bin.132.purify_k127_513216,2021-LU-W10_bin.132.purify_k127_513216_101937-105542,2021-LU-W10_bin.132.purify_k127_513216_87(Fam_897 [★Target]) --> 2021-LU-W10_bin.132.purify_k127_513216_88(Fam_10249 [★Target])
"(897, 10249)",2,[10249],2021-LU-W9_bin.117.purify_k127_2047392,2021-LU-W9_bin.117.purify_k127_2047392_101937-105542,2021-LU-W9_bin.117.purify_k127_2047392_87(Fam_897 [★Target]) --> 2021-LU-W9_bin.117.purify_k127_2047392_88(Fam_10249 [★Target])
"(6055, 10009)",2,[6055],2021-LU-W10_bin.36.purify_k127_3265282,2021-LU-W10_bin.36.purify_k127_3265282_225-1770,2021-LU-W10_bin.36.purify_k127_3265282_2(Fam_6055 [★Target]) --> 2021-LU-W10_bin.36.purify_k127_3265282_3(Fam_10009 [★Target])
"(6055, 10009)",2,[6055],2021-LU-W9_bin.31.purify_k127_601105,2021-LU-W9_bin.31.purify_k127_601105_225-1770,2021-LU-W9_bin.31.purify_k127_601105_2(Fam_6055 [★Target]) --> 2021-LU-W9_bin.31.purify_k127_601105_3(Fam_10009 [★Target])
"(7178, 8574)",2,[7178],2021-LU-W3_bin.103.purify_k127_49463,2021-LU-W3_bin.103.purify_k127_49463_3-1526,2021-LU-W3_bin.103.purify_k127_49463_1(Fam_7178 [★Target]) --> 2021-LU-W3_bin.103.purify_k127_49463_2(Fam_8574 [★Target])
"(7178, 8574)",2,[7178],2021-SD-W42_bin.107.purify_k127_5872956,2021-SD-W42_bin.107.purify_k127_5872956_359-2320,2021-SD-W42_bin.107.purify_k127_5872956_2(Fam_8574 [★Target]) --> 2021-SD-W42_bin.107.purify_k127_5872956_3(Fam_7178 [★Target])
"(2172, 5469)",2,"[2172, 5469]",2021-LU-W3_bin.5.purify_k127_3202461,2021-LU-W3_bin.5.purify_k127_3202461_9126-11872,2021-LU-W3_bin.5.purify_k127_3202461_12(Fam_5469 [★Target]) --> 2021-LU-W3_bin.5.purify_k127_3202461_13(Fam_2172 [★Target])
"(2172, 5469)",2,"[2172, 5469]",H1-2_bin.87.purify_k141_346960_length_3931_cov_28.7016,H1-2_bin.87.purify_k141_346960_length_3931_cov_28.7016_897-3685,H1-2_bin.87.purify_k141_346960_length_3931_cov_28.7016_2(Fam_5469 [★Target]) --> H1-2_bin.87.purify_k141_346960_length_3931_cov_28.7016_3(Fam_2172 [★Target])
"(1210, 6029)",2,[6029],2021-LU-W4_bin.58.purify_k127_756270,2021-LU-W4_bin.58.purify_k127_756270_442-3536,2021-LU-W4_bin.58.purify_k127_756270_2(Fam_1210 [★Target]) --> 2021-LU-W4_bin.58.purify_k127_756270_3(Fam_6029 [★Target])
"(1210, 6029)",2,[6029],2021-YBJ-W3_bin.49.purify_k127_3301290,2021-YBJ-W3_bin.49.purify_k127_3301290_221-3315,2021-YBJ-W3_bin.49.purify_k127_3301290_2(Fam_1210 [★Target]) --> 2021-YBJ-W3_bin.49.purify_k127_3301290_3(Fam_6029 [★Target])
"(12928, 13482)",2,[12928],2021-DH-W2_bin.29.purify_k127_1558803,2021-DH-W2_bin.29.purify_k127_1558803_814-1422,2021-DH-W2_bin.29.purify_k127_1558803_4(Fam_13482 [★Target]) --> 2021-DH-W2_bin.29.purify_k127_1558803_5(Fam_12928 [★Target])
"(12928, 13482)",2,[12928],2021-ZJZB-W33_bin.39.purify_k127_7497500,2021-ZJZB-W33_bin.39.purify_k127_7497500_899-1506,2021-ZJZB-W33_bin.39.purify_k127_7497500_3(Fam_13482 [★Target]) --> 2021-ZJZB-W33_bin.39.purify_k127_7497500_4(Fam_12928 [★Target])
"(2762, 11323)",2,"[2762, 11323]",2021-DTH-W4_bin.109.purify_k127_2117984,2021-DTH-W4_bin.109.purify_k127_2117984_3-1179,2021-DTH-W4_bin.109.purify_k127_2117984_1(Fam_2762 [★Target]) --> 2021-DTH-W4_bin.109.purify_k127_2117984_2(Fam_11323 [★Target])
"(2762, 11323)",2,"[2762, 11323]",2021-ZJZBSD-W51_bin.37.purify_k127_539447,2021-ZJZBSD-W51_bin.37.purify_k127_539447_313-1666,2021-ZJZBSD-W51_bin.37.purify_k127_539447_2(Fam_11323 [★Target]) --> 2021-ZJZBSD-W51_bin.37.purify_k127_539447_3(Fam_2762 [★Target])
"(4447, 9559)",2,[9559],2021-DTH-W4_bin.209.purify_k127_4577024,2021-DTH-W4_bin.209.purify_k127_4577024_2579-4374,2021-DTH-W4_bin.209.purify_k127_4577024_3(Fam_4447 [★Target]) --> 2021-DTH-W4_bin.209.purify_k127_4577024_4(Fam_9559 [★Target])
"(4447, 9559)",2,[9559],2021-DTH-W6_bin.81.purify_k141_993020,2021-DTH-W6_bin.81.purify_k141_993020_363-2158,2021-DTH-W6_bin.81.purify_k141_993020_1(Fam_9559 [★Target]) --> 2021-DTH-W6_bin.81.purify_k141_993020_2(Fam_4447 [★Target])
"(1993, 6490)",2,[6490],2021-DTH-W4_bin.91.purify_k127_3018979,2021-DTH-W4_bin.91.purify_k127_3018979_191-2619,2021-DTH-W4_bin.91.purify_k127_3018979_2(Fam_6490 [★Target]) --> 2021-DTH-W4_bin.91.purify_k127_3018979_3(Fam_1993 [★Target])
"(1993, 6490)",2,[6490],2021-DTH-W5_bin.39.purify_k127_1725260,2021-DTH-W5_bin.39.purify_k127_1725260_2-2634,2021-DTH-W5_bin.39.purify_k127_1725260_1(Fam_1993 [★Target]) --> 2021-DTH-W5_bin.39.purify_k127_1725260_2(Fam_6490 [★Target])
"(5144, 6761)",2,[5144],2021-DTH-W6_bin.52.purify_k141_1860989,2021-DTH-W6_bin.52.purify_k141_1860989_26461-28375,2021-DTH-W6_bin.52.purify_k141_1860989_35(Fam_5144 [★Target]) --> 2021-DTH-W6_bin.52.purify_k141_1860989_36(Fam_6761 [★Target])
"(5144, 6761)",2,[5144],2021-LU-W4_bin.23.purify_k127_4042667,2021-LU-W4_bin.23.purify_k127_4042667_6771-8664,2021-LU-W4_bin.23.purify_k127_4042667_8(Fam_6761 [★Target]) --> 2021-LU-W4_bin.23.purify_k127_4042667_9(Fam_5144 [★Target])
"(11044, 13645)",2,[11044],2021-EH-W1_bin.166.purify_k141_1882335,2021-EH-W1_bin.166.purify_k141_1882335_51-848,2021-EH-W1_bin.166.purify_k141_1882335_1(Fam_11044 [★Target]) --> 2021-EH-W1_bin.166.purify_k141_1882335_2(Fam_13645 [★Target])
"(11044, 13645)",2,[11044],2021-TLHSD-W1_bin.52.purify_k127_1795686,2021-TLHSD-W1_bin.52.purify_k127_1795686_7936-8742,2021-TLHSD-W1_bin.52.purify_k127_1795686_13(Fam_13645 [★Target]) --> 2021-TLHSD-W1_bin.52.purify_k127_1795686_14(Fam_11044 [★Target])
"(1115, 10541, 12107)",2,[10541],2021-HHXL-0.5M-W1_bin.136.purify_k141_210746,2021-HHXL-0.5M-W1_bin.136.purify_k141_210746_40681-42692,2021-HHXL-0.5M-W1_bin.136.purify_k141_210746_33(Fam_10541 [★Target]) --> 2021-HHXL-0.5M-W1_bin.136.purify_k141_210746_34(Fam_12107 [★Target]) --> 2021-HHXL-0.5M-W1_bin.136.purify_k141_210746_35(Fam_1115 [★Target])
"(1115, 10541, 12107)",2,[10541],2021-QHH-W9_bin.90.purify_k141_230042,2021-QHH-W9_bin.90.purify_k141_230042_12568-14579,2021-QHH-W9_bin.90.purify_k141_230042_13(Fam_10541 [★Target]) --> 2021-QHH-W9_bin.90.purify_k141_230042_14(Fam_12107 [★Target]) --> 2021-QHH-W9_bin.90.purify_k141_230042_15(Fam_1115 [★Target])
"(3609, 6553)",2,[3609],2021-GH-W1_bin.153.purify_k141_609983,2021-GH-W1_bin.153.purify_k141_609983_2165-4194,2021-GH-W1_bin.153.purify_k141_609983_3(Fam_6553 [★Target]) --> 2021-GH-W1_bin.153.purify_k141_609983_4(Fam_3609 [★Target])
