Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(6503, 10140)",2,[6503],202106QH-W9-N1_bin.51.purify_k141_1965268,202106QH-W9-N1_bin.51.purify_k141_1965268_1-1432,202106QH-W9-N1_bin.51.purify_k141_1965268_1(Fam_6503 [★Target]) --> 202106QH-W9-N1_bin.51.purify_k141_1965268_2(Fam_10140 [★Target])
"(853, 1516)",2,[1516],202106QH-W4-N1_bin.68.purify_k141_1816893,202106QH-W4-N1_bin.68.purify_k141_1816893_975-5187,202106QH-W4-N1_bin.68.purify_k141_1816893_2(Fam_1516 [★Target]) --> 202106QH-W4-N1_bin.68.purify_k141_1816893_3(Fam_853 [★Target])
"(853, 1516)",2,[1516],YZYC-20S-6-N1_bin.48.purify_k141_781606,YZYC-20S-6-N1_bin.48.purify_k141_781606_10985-14962,YZYC-20S-6-N1_bin.48.purify_k141_781606_13(Fam_853 [★Target]) --> YZYC-20S-6-N1_bin.48.purify_k141_781606_14(Fam_1516 [★Target])
"(3210, 5322)",2,[3210],202106QH-W25-N1_bin.24.purify_k141_1888536,202106QH-W25-N1_bin.24.purify_k141_1888536_1067-3204,202106QH-W25-N1_bin.24.purify_k141_1888536_3(Fam_3210 [★Target]) --> 202106QH-W25-N1_bin.24.purify_k141_1888536_4(Fam_5322 [★Target])
"(3210, 5322)",2,[3210],202106QH-W27-N1_bin.271.purify_k141_2902050,202106QH-W27-N1_bin.271.purify_k141_2902050_9281-11418,202106QH-W27-N1_bin.271.purify_k141_2902050_7(Fam_5322 [★Target]) --> 202106QH-W27-N1_bin.271.purify_k141_2902050_8(Fam_3210 [★Target])
"(10501, 12022)",2,[12022],PC-20S-1-N1_bin.111.purify_k141_322047,PC-20S-1-N1_bin.111.purify_k141_322047_3036-3734,PC-20S-1-N1_bin.111.purify_k141_322047_5(Fam_10501 [★Target]) --> PC-20S-1-N1_bin.111.purify_k141_322047_6(Fam_12022 [★Target])
"(10501, 12022)",2,[12022],PC-20S-4-N1_bin.28.purify_k141_1118096,PC-20S-4-N1_bin.28.purify_k141_1118096_2598-3296,PC-20S-4-N1_bin.28.purify_k141_1118096_5(Fam_10501 [★Target]) --> PC-20S-4-N1_bin.28.purify_k141_1118096_6(Fam_12022 [★Target])
"(3478, 7005)",2,[7005],202106QH-W27-N1_bin.243.purify_k141_2224546,202106QH-W27-N1_bin.243.purify_k141_2224546_624-2515,202106QH-W27-N1_bin.243.purify_k141_2224546_2(Fam_3478 [★Target]) --> 202106QH-W27-N1_bin.243.purify_k141_2224546_3(Fam_7005 [★Target])
"(3478, 7005)",2,[7005],SYH5-N1_bin.66.purify_k141_693894,SYH5-N1_bin.66.purify_k141_693894_2165-4094,SYH5-N1_bin.66.purify_k141_693894_5(Fam_3478 [★Target]) --> SYH5-N1_bin.66.purify_k141_693894_6(Fam_7005 [★Target])
"(6447, 8180)",2,[8180],202106QH-W27-N1_bin.220.purify_k141_1043251,202106QH-W27-N1_bin.220.purify_k141_1043251_8058-9486,202106QH-W27-N1_bin.220.purify_k141_1043251_8(Fam_6447 [★Target]) --> 202106QH-W27-N1_bin.220.purify_k141_1043251_9(Fam_8180 [★Target])
"(6447, 8180)",2,[8180],NMC-S-6-N1_bin.95.purify_k141_1938213,NMC-S-6-N1_bin.95.purify_k141_1938213_11136-12564,NMC-S-6-N1_bin.95.purify_k141_1938213_8(Fam_8180 [★Target]) --> NMC-S-6-N1_bin.95.purify_k141_1938213_9(Fam_6447 [★Target])
"(3936, 9209)",2,[9209],PC-20S-1-N1_bin.241.purify_k141_1940972,PC-20S-1-N1_bin.241.purify_k141_1940972_12613-14417,PC-20S-1-N1_bin.241.purify_k141_1940972_12(Fam_3936 [★Target]) --> PC-20S-1-N1_bin.241.purify_k141_1940972_14(Fam_9209 [★Target])
"(3936, 9209)",2,[9209],PC-20S-4-N1_bin.16.purify_k141_1097807,PC-20S-4-N1_bin.16.purify_k141_1097807_10897-12701,PC-20S-4-N1_bin.16.purify_k141_1097807_11(Fam_3936 [★Target]) --> PC-20S-4-N1_bin.16.purify_k141_1097807_13(Fam_9209 [★Target])
"(5065, 8852)",2,[5065],QHH17-N1_bin.23.purify_k141_263901,QHH17-N1_bin.23.purify_k141_263901_2080-3608,QHH17-N1_bin.23.purify_k141_263901_3(Fam_8852 [★Target]) --> QHH17-N1_bin.23.purify_k141_263901_4(Fam_5065 [★Target])
"(5065, 8852)",2,[5065],YZYC-20S-4-N1_bin.82.purify_k141_64291,YZYC-20S-4-N1_bin.82.purify_k141_64291_626-2154,YZYC-20S-4-N1_bin.82.purify_k141_64291_2(Fam_5065 [★Target]) --> YZYC-20S-4-N1_bin.82.purify_k141_64291_3(Fam_8852 [★Target])
"(1900, 3777)",2,[3777],202106QH-W27-N1_bin.200.purify_k141_1662426,202106QH-W27-N1_bin.200.purify_k141_1662426_11427-14028,202106QH-W27-N1_bin.200.purify_k141_1662426_13(Fam_1900 [★Target]) --> 202106QH-W27-N1_bin.200.purify_k141_1662426_14(Fam_3777 [★Target])
"(1900, 3777)",2,[3777],TMRSD3-N1_bin.50.purify_k141_1277974,TMRSD3-N1_bin.50.purify_k141_1277974_10431-13059,TMRSD3-N1_bin.50.purify_k141_1277974_12(Fam_1900 [★Target]) --> TMRSD3-N1_bin.50.purify_k141_1277974_13(Fam_3777 [★Target])
"(5181, 11944)",2,"[5181, 11944]",202106QH-W27-N1_bin.184.purify_k141_1002320,202106QH-W27-N1_bin.184.purify_k141_1002320_11567-12691,202106QH-W27-N1_bin.184.purify_k141_1002320_10(Fam_5181 [★Target]) --> 202106QH-W27-N1_bin.184.purify_k141_1002320_11(Fam_11944 [★Target])
"(5181, 11944)",2,"[5181, 11944]",CBL-3-N1_bin.16.purify_k141_141704,CBL-3-N1_bin.16.purify_k141_141704_3-1023,CBL-3-N1_bin.16.purify_k141_141704_1(Fam_11944 [★Target]) --> CBL-3-N1_bin.16.purify_k141_141704_2(Fam_5181 [★Target])
"(2792, 4420)",2,[4420],202106QH-W27-N1_bin.129.purify_k141_2693157,202106QH-W27-N1_bin.129.purify_k141_2693157_394-2788,202106QH-W27-N1_bin.129.purify_k141_2693157_1(Fam_2792 [★Target]) --> 202106QH-W27-N1_bin.129.purify_k141_2693157_2(Fam_4420 [★Target])
"(2792, 4420)",2,[4420],JC-20S-1-N1_bin.80.purify_k141_1232844,JC-20S-1-N1_bin.80.purify_k141_1232844_183-2580,JC-20S-1-N1_bin.80.purify_k141_1232844_1(Fam_2792 [★Target]) --> JC-20S-1-N1_bin.80.purify_k141_1232844_2(Fam_4420 [★Target])
"(2068, 5893)",2,[5893],QHH17-N1_bin.55.purify_k141_776317,QHH17-N1_bin.55.purify_k141_776317_3-2104,QHH17-N1_bin.55.purify_k141_776317_1(Fam_2068 [★Target]) --> QHH17-N1_bin.55.purify_k141_776317_2(Fam_5893 [★Target])
"(2068, 5893)",2,[5893],QHH7-N1_bin.118.purify_k141_1866856,QHH7-N1_bin.118.purify_k141_1866856_2-2109,QHH7-N1_bin.118.purify_k141_1866856_1(Fam_2068 [★Target]) --> QHH7-N1_bin.118.purify_k141_1866856_2(Fam_5893 [★Target])
"(30, 2916)",2,[30],202106QH-W39-N1_bin.14.purify_k141_105094,202106QH-W39-N1_bin.14.purify_k141_105094_250-3198,202106QH-W39-N1_bin.14.purify_k141_105094_2(Fam_2916 [★Target]) --> 202106QH-W39-N1_bin.14.purify_k141_105094_3(Fam_30 [★Target])
"(30, 2916)",2,[30],QHH8-N1_bin.10.purify_k141_1289657,QHH8-N1_bin.10.purify_k141_1289657_14435-20893,QHH8-N1_bin.10.purify_k141_1289657_13(Fam_2916 [★Target]) --> QHH8-N1_bin.10.purify_k141_1289657_14(Fam_30 [★Target])
"(2683, 3403)",2,"[2683, 3403]",202106QH-W39-N1_bin.140.purify_k141_12991,202106QH-W39-N1_bin.140.purify_k141_12991_12071-14653,202106QH-W39-N1_bin.140.purify_k141_12991_14(Fam_3403 [★Target]) --> 202106QH-W39-N1_bin.140.purify_k141_12991_15(Fam_2683 [★Target])
"(2683, 3403)",2,"[2683, 3403]",QHH6-N1_bin.124.purify_k141_972812,QHH6-N1_bin.124.purify_k141_972812_12093-14675,QHH6-N1_bin.124.purify_k141_972812_14(Fam_3403 [★Target]) --> QHH6-N1_bin.124.purify_k141_972812_15(Fam_2683 [★Target])
"(587, 5687)",2,[587],PC-20S-1-N1_bin.197.purify_k141_200039,PC-20S-1-N1_bin.197.purify_k141_200039_789-4322,PC-20S-1-N1_bin.197.purify_k141_200039_2(Fam_5687 [★Target]) --> PC-20S-1-N1_bin.197.purify_k141_200039_3(Fam_587 [★Target])
"(587, 5687)",2,[587],PC-20S-2-N1_bin.17.purify_k141_1201864,PC-20S-2-N1_bin.17.purify_k141_1201864_8475-12008,PC-20S-2-N1_bin.17.purify_k141_1201864_7(Fam_5687 [★Target]) --> PC-20S-2-N1_bin.17.purify_k141_1201864_8(Fam_587 [★Target])
"(8647, 9849)",2,[9849],202106QH-W39-N1_bin.145.purify_k141_1365423,202106QH-W39-N1_bin.145.purify_k141_1365423_10086-11196,202106QH-W39-N1_bin.145.purify_k141_1365423_18(Fam_8647 [★Target]) --> 202106QH-W39-N1_bin.145.purify_k141_1365423_19(Fam_9849 [★Target])
"(8647, 9849)",2,[9849],202106QH-W40-N1_bin.133.purify_k141_731970,202106QH-W40-N1_bin.133.purify_k141_731970_6632-7742,202106QH-W40-N1_bin.133.purify_k141_731970_9(Fam_9849 [★Target]) --> 202106QH-W40-N1_bin.133.purify_k141_731970_10(Fam_8647 [★Target])
"(7205, 7372)",2,[7372],202106QH-W27-N1_bin.145.purify_k141_2269752,202106QH-W27-N1_bin.145.purify_k141_2269752_463-2008,202106QH-W27-N1_bin.145.purify_k141_2269752_2(Fam_7372 [★Target]) --> 202106QH-W27-N1_bin.145.purify_k141_2269752_3(Fam_7205 [★Target])
"(7205, 7372)",2,[7372],QHH6-N1_bin.213.purify_k141_2043997,QHH6-N1_bin.213.purify_k141_2043997_359-1904,QHH6-N1_bin.213.purify_k141_2043997_2(Fam_7372 [★Target]) --> QHH6-N1_bin.213.purify_k141_2043997_3(Fam_7205 [★Target])
"(682, 4426)",2,"[682, 4426]",PC-20S-1-N1_bin.183.purify_k141_624163,PC-20S-1-N1_bin.183.purify_k141_624163_754-4148,PC-20S-1-N1_bin.183.purify_k141_624163_3(Fam_4426 [★Target]) --> PC-20S-1-N1_bin.183.purify_k141_624163_4(Fam_682 [★Target])
"(682, 4426)",2,"[682, 4426]",SLC-S-N1_bin.35.purify_k141_53537,SLC-S-N1_bin.35.purify_k141_53537_253-3752,SLC-S-N1_bin.35.purify_k141_53537_2(Fam_682 [★Target]) --> SLC-S-N1_bin.35.purify_k141_53537_3(Fam_4426 [★Target])
"(2216, 10491)",2,[2216],202106QH-W39-N1_bin.160.purify_k141_1106250,202106QH-W39-N1_bin.160.purify_k141_1106250_4969-6905,202106QH-W39-N1_bin.160.purify_k141_1106250_4(Fam_2216 [★Target]) --> 202106QH-W39-N1_bin.160.purify_k141_1106250_5(Fam_10491 [★Target])
"(2216, 10491)",2,[2216],NMC-S-6-N1_bin.138.purify_k141_1306442,NMC-S-6-N1_bin.138.purify_k141_1306442_3324-5257,NMC-S-6-N1_bin.138.purify_k141_1306442_3(Fam_2216 [★Target]) --> NMC-S-6-N1_bin.138.purify_k141_1306442_4(Fam_10491 [★Target])
"(3630, 5535)",2,[5535],202106QH-W27-N1_bin.142.purify_k141_95380,202106QH-W27-N1_bin.142.purify_k141_95380_1185-3403,202106QH-W27-N1_bin.142.purify_k141_95380_3(Fam_5535 [★Target]) --> 202106QH-W27-N1_bin.142.purify_k141_95380_4(Fam_3630 [★Target])
"(3630, 5535)",2,[5535],JC-20S-3-N1_bin.6.purify_k141_1825388,JC-20S-3-N1_bin.6.purify_k141_1825388_19478-21696,JC-20S-3-N1_bin.6.purify_k141_1825388_15(Fam_3630 [★Target]) --> JC-20S-3-N1_bin.6.purify_k141_1825388_16(Fam_5535 [★Target])
"(6370, 8145)",2,[6370],PC-20S-1-N1_bin.213.purify_k141_276279,PC-20S-1-N1_bin.213.purify_k141_276279_1753-3197,PC-20S-1-N1_bin.213.purify_k141_276279_3(Fam_8145 [★Target]) --> PC-20S-1-N1_bin.213.purify_k141_276279_4(Fam_6370 [★Target])
"(6370, 8145)",2,[6370],PC-20S-1-N1_bin.250.purify_k141_1775260,PC-20S-1-N1_bin.250.purify_k141_1775260_272-1716,PC-20S-1-N1_bin.250.purify_k141_1775260_1(Fam_6370 [★Target]) --> PC-20S-1-N1_bin.250.purify_k141_1775260_2(Fam_8145 [★Target])
"(306, 1611)",2,[1611],202106QH-W24-N1_bin.187.purify_k141_289498,202106QH-W24-N1_bin.187.purify_k141_289498_1340-6123,202106QH-W24-N1_bin.187.purify_k141_289498_2(Fam_1611 [★Target]) --> 202106QH-W24-N1_bin.187.purify_k141_289498_3(Fam_306 [★Target])
"(306, 1611)",2,[1611],NMC-S-8-N1_bin.144.purify_k141_1487259,NMC-S-8-N1_bin.144.purify_k141_1487259_266-5031,NMC-S-8-N1_bin.144.purify_k141_1487259_1(Fam_1611 [★Target]) --> NMC-S-8-N1_bin.144.purify_k141_1487259_2(Fam_306 [★Target])
"(760, 4191)",2,[4191],QHH7-N1_bin.156.purify_k141_2731674,QHH7-N1_bin.156.purify_k141_2731674_394-3792,QHH7-N1_bin.156.purify_k141_2731674_2(Fam_760 [★Target]) --> QHH7-N1_bin.156.purify_k141_2731674_3(Fam_4191 [★Target])
"(760, 4191)",2,[4191],YZYC-20S-4-N1_bin.35.purify_k141_1097283,YZYC-20S-4-N1_bin.35.purify_k141_1097283_132-3632,YZYC-20S-4-N1_bin.35.purify_k141_1097283_2(Fam_4191 [★Target]) --> YZYC-20S-4-N1_bin.35.purify_k141_1097283_3(Fam_760 [★Target])
"(194, 8216)",2,[8216],NRPC-20S-1-N1_bin.57.purify_k141_408054,NRPC-20S-1-N1_bin.57.purify_k141_408054_246-4999,NRPC-20S-1-N1_bin.57.purify_k141_408054_2(Fam_194 [★Target]) --> NRPC-20S-1-N1_bin.57.purify_k141_408054_4(Fam_8216 [★Target])
"(194, 8216)",2,[8216],NRPC-20S-2-N1_bin.84.purify_k141_949481,NRPC-20S-2-N1_bin.84.purify_k141_949481_33329-38082,NRPC-20S-2-N1_bin.84.purify_k141_949481_30(Fam_194 [★Target]) --> NRPC-20S-2-N1_bin.84.purify_k141_949481_32(Fam_8216 [★Target])
"(11393, 12087)",2,[11393],NRPC-20S-1-N1_bin.57.purify_k141_1160430,NRPC-20S-1-N1_bin.57.purify_k141_1160430_4251-4843,NRPC-20S-1-N1_bin.57.purify_k141_1160430_5(Fam_12087 [★Target]) --> NRPC-20S-1-N1_bin.57.purify_k141_1160430_6(Fam_11393 [★Target])
"(11393, 12087)",2,[11393],NRPC-20S-2-N1_bin.84.purify_k141_495972,NRPC-20S-2-N1_bin.84.purify_k141_495972_10038-10630,NRPC-20S-2-N1_bin.84.purify_k141_495972_9(Fam_12087 [★Target]) --> NRPC-20S-2-N1_bin.84.purify_k141_495972_10(Fam_11393 [★Target])
"(11752, 11931)",2,[11752],NRPC-20S-1-N1_bin.5.purify_k141_395754,NRPC-20S-1-N1_bin.5.purify_k141_395754_4950-5746,NRPC-20S-1-N1_bin.5.purify_k141_395754_8(Fam_11752 [★Target]) --> NRPC-20S-1-N1_bin.5.purify_k141_395754_9(Fam_11931 [★Target])
"(11752, 11931)",2,[11752],PC-20S-4-N1_bin.155.purify_k141_58063,PC-20S-4-N1_bin.155.purify_k141_58063_3355-4141,PC-20S-4-N1_bin.155.purify_k141_58063_7(Fam_11931 [★Target]) --> PC-20S-4-N1_bin.155.purify_k141_58063_8(Fam_11752 [★Target])
"(671, 683)",2,"[671, 683]",202106QH-W7-N1_bin.108.purify_k141_1635956,202106QH-W7-N1_bin.108.purify_k141_1635956_21861-26772,202106QH-W7-N1_bin.108.purify_k141_1635956_16(Fam_683 [★Target]) --> 202106QH-W7-N1_bin.108.purify_k141_1635956_17(Fam_671 [★Target])
"(671, 683)",2,"[671, 683]",ZJ-S-2-N2_bin.136.purify_k141_1800065,ZJ-S-2-N2_bin.136.purify_k141_1800065_27136-32047,ZJ-S-2-N2_bin.136.purify_k141_1800065_21(Fam_683 [★Target]) --> ZJ-S-2-N2_bin.136.purify_k141_1800065_22(Fam_671 [★Target])
"(3823, 7849)",2,[3823],202106QH-W24-N1_bin.148.purify_k141_2377761,202106QH-W24-N1_bin.148.purify_k141_2377761_4690-6460,202106QH-W24-N1_bin.148.purify_k141_2377761_5(Fam_3823 [★Target]) --> 202106QH-W24-N1_bin.148.purify_k141_2377761_6(Fam_7849 [★Target])
"(3823, 7849)",2,[3823],SLC-S-N1_bin.33.purify_k141_596000,SLC-S-N1_bin.33.purify_k141_596000_154-1924,SLC-S-N1_bin.33.purify_k141_596000_2(Fam_7849 [★Target]) --> SLC-S-N1_bin.33.purify_k141_596000_3(Fam_3823 [★Target])
"(3758, 5076)",2,[5076],202106QH-W24-N1_bin.136.purify_k141_715290,202106QH-W24-N1_bin.136.purify_k141_715290_1318-3305,202106QH-W24-N1_bin.136.purify_k141_715290_2(Fam_5076 [★Target]) --> 202106QH-W24-N1_bin.136.purify_k141_715290_3(Fam_3758 [★Target])
"(3758, 5076)",2,[5076],SLC-S-3-N1_bin.61.purify_k141_2622423,SLC-S-3-N1_bin.61.purify_k141_2622423_1285-3859,SLC-S-3-N1_bin.61.purify_k141_2622423_2(Fam_5076 [★Target]) --> SLC-S-3-N1_bin.61.purify_k141_2622423_3(Fam_3758 [★Target]) --> SLC-S-3-N1_bin.61.purify_k141_2622423_4(Fam_10346)
"(3758, 5076)",2,[5076],ZJ-S-05.4m-N1_bin.108.purify_k141_2152742,ZJ-S-05.4m-N1_bin.108.purify_k141_2152742_477-2588,ZJ-S-05.4m-N1_bin.108.purify_k141_2152742_2(Fam_3758 [★Target]) --> ZJ-S-05.4m-N1_bin.108.purify_k141_2152742_3(Fam_5076 [★Target])
"(8065, 11762)",2,[8065],QHH6-N1_bin.244.purify_k141_1637588,QHH6-N1_bin.244.purify_k141_1637588_2720-3600,QHH6-N1_bin.244.purify_k141_1637588_7(Fam_8065 [★Target]) --> QHH6-N1_bin.244.purify_k141_1637588_8(Fam_11762 [★Target])
"(8065, 11762)",2,[8065],YZYC-20S-1-N1_bin.41.purify_k141_644606,YZYC-20S-1-N1_bin.41.purify_k141_644606_16465-17408,YZYC-20S-1-N1_bin.41.purify_k141_644606_17(Fam_8065 [★Target]) --> YZYC-20S-1-N1_bin.41.purify_k141_644606_18(Fam_11762 [★Target])
"(1353, 5040)",2,[1353],202106QH-W24-N1_bin.126.purify_k141_2262083,202106QH-W24-N1_bin.126.purify_k141_2262083_198-2914,202106QH-W24-N1_bin.126.purify_k141_2262083_1(Fam_5040 [★Target]) --> 202106QH-W24-N1_bin.126.purify_k141_2262083_2(Fam_1353 [★Target])
"(1353, 5040)",2,[1353],ZJ-S-05.4m-N1_bin.110.purify_k141_1558162,ZJ-S-05.4m-N1_bin.110.purify_k141_1558162_1921-4630,ZJ-S-05.4m-N1_bin.110.purify_k141_1558162_3(Fam_1353 [★Target]) --> ZJ-S-05.4m-N1_bin.110.purify_k141_1558162_4(Fam_5040 [★Target])
"(2164, 4878)",2,[4878],202106QH-W7-N1_bin.39.purify_k141_2453065,202106QH-W7-N1_bin.39.purify_k141_2453065_6609-9067,202106QH-W7-N1_bin.39.purify_k141_2453065_6(Fam_2164 [★Target]) --> 202106QH-W7-N1_bin.39.purify_k141_2453065_7(Fam_4878 [★Target])
"(2164, 4878)",2,[4878],202106QH-W9-N1_bin.124.purify_k141_1026408,202106QH-W9-N1_bin.124.purify_k141_1026408_8441-10899,202106QH-W9-N1_bin.124.purify_k141_1026408_8(Fam_2164 [★Target]) --> 202106QH-W9-N1_bin.124.purify_k141_1026408_9(Fam_4878 [★Target])
"(4469, 7057)",2,[4469],202106QH-W23-N1_bin.34.purify_k141_276794,202106QH-W23-N1_bin.34.purify_k141_276794_4923-6192,202106QH-W23-N1_bin.34.purify_k141_276794_7(Fam_7057 [★Target]) --> 202106QH-W23-N1_bin.34.purify_k141_276794_8(Fam_4469 [★Target])
"(4469, 7057)",2,[4469],QHH17-N1_bin.130.purify_k141_169443,QHH17-N1_bin.130.purify_k141_169443_2310-3906,QHH17-N1_bin.130.purify_k141_169443_3(Fam_4469 [★Target]) --> QHH17-N1_bin.130.purify_k141_169443_4(Fam_7057 [★Target])
"(5392, 7833)",2,[7833],202106QH-W7-N1_bin.47.purify_k141_549477,202106QH-W7-N1_bin.47.purify_k141_549477_5073-6564,202106QH-W7-N1_bin.47.purify_k141_549477_4(Fam_7833 [★Target]) --> 202106QH-W7-N1_bin.47.purify_k141_549477_5(Fam_5392 [★Target])
"(5392, 7833)",2,[7833],PC-20S-1-N1_bin.141.purify_k141_293760,PC-20S-1-N1_bin.141.purify_k141_293760_4665-6156,PC-20S-1-N1_bin.141.purify_k141_293760_4(Fam_7833 [★Target]) --> PC-20S-1-N1_bin.141.purify_k141_293760_5(Fam_5392 [★Target])
"(2687, 7465)",2,[7465],NRPC-20S-1-N1_bin.142.purify_k141_625234,NRPC-20S-1-N1_bin.142.purify_k141_625234_861-2871,NRPC-20S-1-N1_bin.142.purify_k141_625234_3(Fam_2687 [★Target]) --> NRPC-20S-1-N1_bin.142.purify_k141_625234_4(Fam_7465 [★Target])
"(2687, 7465)",2,[7465],PC-20S-1-N1_bin.214.purify_k141_2093290,PC-20S-1-N1_bin.214.purify_k141_2093290_2462-4472,PC-20S-1-N1_bin.214.purify_k141_2093290_3(Fam_2687 [★Target]) --> PC-20S-1-N1_bin.214.purify_k141_2093290_4(Fam_7465 [★Target])
"(6134, 9017)",2,"[6134, 9017]",202106QH-W8-N1_bin.42.purify_k141_933290,202106QH-W8-N1_bin.42.purify_k141_933290_218-1065,202106QH-W8-N1_bin.42.purify_k141_933290_1(Fam_6134 [★Target]) --> 202106QH-W8-N1_bin.42.purify_k141_933290_2(Fam_9017 [★Target])
"(6134, 9017)",2,"[6134, 9017]",QHH10-N1_bin.122.purify_k141_886449,QHH10-N1_bin.122.purify_k141_886449_560-1863,QHH10-N1_bin.122.purify_k141_886449_3(Fam_9017 [★Target]) --> QHH10-N1_bin.122.purify_k141_886449_4(Fam_6134 [★Target])
"(8606, 9353)",2,[9353],QHH7-N1_bin.258.purify_k141_2713672,QHH7-N1_bin.258.purify_k141_2713672_620-1843,QHH7-N1_bin.258.purify_k141_2713672_2(Fam_9353 [★Target]) --> QHH7-N1_bin.258.purify_k141_2713672_3(Fam_8606 [★Target])
"(8606, 9353)",2,[9353],QHH8-N1_bin.210.purify_k141_1486552,QHH8-N1_bin.210.purify_k141_1486552_10867-12090,QHH8-N1_bin.210.purify_k141_1486552_12(Fam_8606 [★Target]) --> QHH8-N1_bin.210.purify_k141_1486552_13(Fam_9353 [★Target])
"(11899, 12051)",2,[12051],NRPC-20S-1-N1_bin.24.purify_k141_539328,NRPC-20S-1-N1_bin.24.purify_k141_539328_462-1198,NRPC-20S-1-N1_bin.24.purify_k141_539328_2(Fam_11899 [★Target]) --> NRPC-20S-1-N1_bin.24.purify_k141_539328_3(Fam_12051 [★Target])
"(11899, 12051)",2,[12051],NRPC-20S-2-N1_bin.23.purify_k141_540990,NRPC-20S-2-N1_bin.23.purify_k141_540990_10212-10948,NRPC-20S-2-N1_bin.23.purify_k141_540990_10(Fam_12051 [★Target]) --> NRPC-20S-2-N1_bin.23.purify_k141_540990_11(Fam_11899 [★Target])
"(1456, 9881)",2,[1456],202106QH-W40-N1_bin.156.purify_k141_1549326,202106QH-W40-N1_bin.156.purify_k141_1549326_1411-3125,202106QH-W40-N1_bin.156.purify_k141_1549326_5(Fam_1456 [★Target]) --> 202106QH-W40-N1_bin.156.purify_k141_1549326_6(Fam_9881 [★Target])
"(1456, 9881)",2,[1456],NMC-S-7-N1_bin.150.purify_k141_9928,NMC-S-7-N1_bin.150.purify_k141_9928_1114-2828,NMC-S-7-N1_bin.150.purify_k141_9928_5(Fam_1456 [★Target]) --> NMC-S-7-N1_bin.150.purify_k141_9928_6(Fam_9881 [★Target])
"(6102, 6127)",2,"[6102, 6127]",202106QH-W40-N1_bin.36.purify_k141_767615,202106QH-W40-N1_bin.36.purify_k141_767615_5663-7329,202106QH-W40-N1_bin.36.purify_k141_767615_5(Fam_6127 [★Target]) --> 202106QH-W40-N1_bin.36.purify_k141_767615_6(Fam_6102 [★Target])
"(6102, 6127)",2,"[6102, 6127]",BMC20S-N1-N1_bin.73.purify_k141_589163,BMC20S-N1-N1_bin.73.purify_k141_589163_84372-85978,BMC20S-N1-N1_bin.73.purify_k141_589163_75(Fam_6102 [★Target]) --> BMC20S-N1-N1_bin.73.purify_k141_589163_76(Fam_6127 [★Target])
"(6823, 7100)",2,[7100],202106QH-W40-N1_bin.63.purify_k141_403946,202106QH-W40-N1_bin.63.purify_k141_403946_15312-17246,202106QH-W40-N1_bin.63.purify_k141_403946_11(Fam_6823 [★Target]) --> 202106QH-W40-N1_bin.63.purify_k141_403946_13(Fam_7100 [★Target])
"(6823, 7100)",2,[7100],QJH-N1_bin.28.purify_k141_1806052,QJH-N1_bin.28.purify_k141_1806052_3074-5052,QJH-N1_bin.28.purify_k141_1806052_6(Fam_6823 [★Target]) --> QJH-N1_bin.28.purify_k141_1806052_8(Fam_7100 [★Target])
"(1222, 7625)",2,[7625],202106QH-W24-N1_bin.80.purify_k141_248786,202106QH-W24-N1_bin.80.purify_k141_248786_6027-8775,202106QH-W24-N1_bin.80.purify_k141_248786_8(Fam_1222 [★Target]) --> 202106QH-W24-N1_bin.80.purify_k141_248786_9(Fam_7625 [★Target])
"(1222, 7625)",2,[7625],202106QH-W39-N1_bin.177.purify_k141_207860,202106QH-W39-N1_bin.177.purify_k141_207860_6337-9010,202106QH-W39-N1_bin.177.purify_k141_207860_8(Fam_1222 [★Target]) --> 202106QH-W39-N1_bin.177.purify_k141_207860_9(Fam_7625 [★Target])
"(5743, 8732)",2,[8732],202106QH-W24-N1_bin.20.purify_k141_452889,202106QH-W24-N1_bin.20.purify_k141_452889_112-1534,202106QH-W24-N1_bin.20.purify_k141_452889_2(Fam_8732 [★Target]) --> 202106QH-W24-N1_bin.20.purify_k141_452889_3(Fam_5743 [★Target])
"(5743, 8732)",2,[8732],QHH7-N1_bin.205.purify_k141_1922896,QHH7-N1_bin.205.purify_k141_1922896_1516-2990,QHH7-N1_bin.205.purify_k141_1922896_4(Fam_8732 [★Target]) --> QHH7-N1_bin.205.purify_k141_1922896_5(Fam_5743 [★Target])
"(3959, 6984)",2,[6984],202106QH-W24-N1_bin.64.purify_k141_1280054,202106QH-W24-N1_bin.64.purify_k141_1280054_229-2060,202106QH-W24-N1_bin.64.purify_k141_1280054_1(Fam_3959 [★Target]) --> 202106QH-W24-N1_bin.64.purify_k141_1280054_2(Fam_6984 [★Target])
"(3959, 6984)",2,[6984],LLSD-2-N1_bin.65.purify_k141_73693,LLSD-2-N1_bin.65.purify_k141_73693_2234-4068,LLSD-2-N1_bin.65.purify_k141_73693_4(Fam_6984 [★Target]) --> LLSD-2-N1_bin.65.purify_k141_73693_5(Fam_3959 [★Target])
"(3894, 4954)",2,[4954],202106QH-W24-N1_bin.56.purify_k141_143857,202106QH-W24-N1_bin.56.purify_k141_143857_3364-6400,202106QH-W24-N1_bin.56.purify_k141_143857_6(Fam_3894 [★Target]) --> 202106QH-W24-N1_bin.56.purify_k141_143857_7(Fam_4954 [★Target])
