homology_cluster_id,gene_name,gene_type,genome_id,physical_cluster_id
7752,CE-B-S-2-N1_bin.156.purify_k141_632989_2,known_defense,CE-B-S-2-N1_bin.156.purify_k141_632989,CE-B-S-2-N1_bin.156.purify_k141_632989_1-439
7753,202106QH-W25-N1_bin.24.purify_k141_1745666_4,known_defense,202106QH-W25-N1_bin.24.purify_k141_1745666,202106QH-W25-N1_bin.24.purify_k141_1745666_1405-3275
7754,202106QH-W28-N1_bin.119.purify_k141_871451_1,candidate,202106QH-W28-N1_bin.119.purify_k141_871451,202106QH-W28-N1_bin.119.purify_k141_871451_129-2733
7754,202106QH-W37-N1_bin.59.purify_k141_1426081_1,candidate,202106QH-W37-N1_bin.59.purify_k141_1426081,202106QH-W37-N1_bin.59.purify_k141_1426081_116-2720
7754,QHH8-N1_bin.190.purify_k141_1595529_1,known_defense,QHH8-N1_bin.190.purify_k141_1595529,QHH8-N1_bin.190.purify_k141_1595529_128-2732
7755,202106QH-W30-N1_bin.106.purify_k141_1657279_3,candidate,202106QH-W30-N1_bin.106.purify_k141_1657279,202106QH-W30-N1_bin.106.purify_k141_1657279_1008-2866
7755,YZYC-20S-4-N1_bin.45.purify_k141_1801027_3,candidate,YZYC-20S-4-N1_bin.45.purify_k141_1801027,YZYC-20S-4-N1_bin.45.purify_k141_1801027_201-2059
7756,202106QH-W39-N1_bin.128.purify_k141_492298_3,candidate,202106QH-W39-N1_bin.128.purify_k141_492298,202106QH-W39-N1_bin.128.purify_k141_492298_2550-3726
7757,202104TB-W31-N1_bin.160.purify_k141_932939_3,candidate,202104TB-W31-N1_bin.160.purify_k141_932939,202104TB-W31-N1_bin.160.purify_k141_932939_1086-1882
7757,BGBMC-20S-2-N1_bin.184.purify_k141_2117856_1,candidate,BGBMC-20S-2-N1_bin.184.purify_k141_2117856,BGBMC-20S-2-N1_bin.184.purify_k141_2117856_2-4524
7758,CE-D-S-N1_bin.138.purify_k141_2011094_2,candidate,CE-D-S-N1_bin.138.purify_k141_2011094,CE-D-S-N1_bin.138.purify_k141_2011094_498-1832
7759,CRC-20S-2-N1_bin.58.purify_k141_369887_6,candidate,CRC-20S-2-N1_bin.58.purify_k141_369887,CRC-20S-2-N1_bin.58.purify_k141_369887_4020-5083
7760,GH-N1_bin.155.purify_k141_1433264_12,candidate,GH-N1_bin.155.purify_k141_1433264,GH-N1_bin.155.purify_k141_1433264_11270-13260
7761,GH-N1_bin.40.purify_k141_92101_2,candidate,GH-N1_bin.40.purify_k141_92101,GH-N1_bin.40.purify_k141_92101_1-1432
7762,HHSD1-N1_bin.25.purify_k141_1768750_13,candidate,HHSD1-N1_bin.25.purify_k141_1768750,HHSD1-N1_bin.25.purify_k141_1768750_12303-14113
7763,202104TB-W25-N1_bin.28.purify_k141_364640_1,candidate,202104TB-W25-N1_bin.28.purify_k141_364640,202104TB-W25-N1_bin.28.purify_k141_364640_1-1064
7763,202106QH-W28-N1_bin.158.purify_k141_1253446_6,candidate,202106QH-W28-N1_bin.158.purify_k141_1253446,202106QH-W28-N1_bin.158.purify_k141_1253446_3083-4284
7763,BMC20S-N1-N1_bin.232.purify_k141_1310316_2,known_defense,BMC20S-N1-N1_bin.232.purify_k141_1310316,BMC20S-N1-N1_bin.232.purify_k141_1310316_2-5894
7763,CE-20S-3-N1_bin.106.purify_k141_983052_3,known_defense,CE-20S-3-N1_bin.106.purify_k141_983052,CE-20S-3-N1_bin.106.purify_k141_983052_1-2402
7763,JC-20S-2-N1_bin.82.purify_k141_952306_9,known_defense,JC-20S-2-N1_bin.82.purify_k141_952306,JC-20S-2-N1_bin.82.purify_k141_952306_5405-9785
7763,NMC-S-4-N1_bin.134.purify_k141_2019037_17,known_defense,NMC-S-4-N1_bin.134.purify_k141_2019037,NMC-S-4-N1_bin.134.purify_k141_2019037_12471-23524
7763,PC-20S-2-N1_bin.57.purify_k141_126439_10,known_defense,PC-20S-2-N1_bin.57.purify_k141_126439,PC-20S-2-N1_bin.57.purify_k141_126439_7155-8407
7763,QHH17-N1_bin.142.purify_k141_762247_12,candidate,QHH17-N1_bin.142.purify_k141_762247,QHH17-N1_bin.142.purify_k141_762247_10293-12384
7763,YM-S-43m-N3_bin.123.purify_k141_402864_2,candidate,YM-S-43m-N3_bin.123.purify_k141_402864,YM-S-43m-N3_bin.123.purify_k141_402864_118-1334
7764,CRC-20S-2-N1_bin.66.purify_k141_530704_3,candidate,CRC-20S-2-N1_bin.66.purify_k141_530704,CRC-20S-2-N1_bin.66.purify_k141_530704_756-2047
7764,NMC-S-4-N1_bin.147.purify_k141_547429_5,known_defense,NMC-S-4-N1_bin.147.purify_k141_547429,NMC-S-4-N1_bin.147.purify_k141_547429_4425-5633
7764,NRPC-20S-2-N1_bin.87.purify_k141_69889_2,known_defense,NRPC-20S-2-N1_bin.87.purify_k141_69889,NRPC-20S-2-N1_bin.87.purify_k141_69889_187-1474
7765,NMC-S-7-N1_bin.159.purify_k141_2416902_7,known_defense,NMC-S-7-N1_bin.159.purify_k141_2416902,NMC-S-7-N1_bin.159.purify_k141_2416902_5479-10181
7766,NRPC-20S-1-N1_bin.152.purify_k141_805580_1,candidate,NRPC-20S-1-N1_bin.152.purify_k141_805580,NRPC-20S-1-N1_bin.152.purify_k141_805580_2-2436
7767,PC-20S-2-N1_bin.102.purify_k141_987628_1,known_defense,PC-20S-2-N1_bin.102.purify_k141_987628,PC-20S-2-N1_bin.102.purify_k141_987628_82-5171
7768,PC-20S-2-N1_bin.126.purify_k141_356339_3,candidate,PC-20S-2-N1_bin.126.purify_k141_356339,PC-20S-2-N1_bin.126.purify_k141_356339_262-1746
7769,PC-20S-3-N1_bin.17.purify_k141_782272_11,known_defense,PC-20S-3-N1_bin.17.purify_k141_782272,PC-20S-3-N1_bin.17.purify_k141_782272_15443-16888
7770,QHH8-N1_bin.2.purify_k141_827616_6,candidate,QHH8-N1_bin.2.purify_k141_827616,QHH8-N1_bin.2.purify_k141_827616_5114-7023
7771,SLC-S-7-N1_bin.180.purify_k141_172995_3,candidate,SLC-S-7-N1_bin.180.purify_k141_172995,SLC-S-7-N1_bin.180.purify_k141_172995_4752-6577
7772,YM-S-27.0m-N1_bin.169.purify_k141_1541866_1,candidate,YM-S-27.0m-N1_bin.169.purify_k141_1541866,YM-S-27.0m-N1_bin.169.purify_k141_1541866_110-3912
7773,YZYC-20S-1-N1_bin.140.purify_k141_1660431_3,candidate,YZYC-20S-1-N1_bin.140.purify_k141_1660431,YZYC-20S-1-N1_bin.140.purify_k141_1660431_1712-2965
7773,YZYC-20S-5-N1_bin.122.purify_k141_2636963_4,candidate,YZYC-20S-5-N1_bin.122.purify_k141_2636963,YZYC-20S-5-N1_bin.122.purify_k141_2636963_1963-3216
7774,YZYC-20S-1-N1_bin.64.purify_k141_2557324_4,candidate,YZYC-20S-1-N1_bin.64.purify_k141_2557324,YZYC-20S-1-N1_bin.64.purify_k141_2557324_3419-4673
7775,202104TB-W37-N1_bin.96.purify_k141_815891_8,candidate,202104TB-W37-N1_bin.96.purify_k141_815891,202104TB-W37-N1_bin.96.purify_k141_815891_8919-10056
7775,202106QH-W10-N1_bin.90.purify_k141_1218301_6,candidate,202106QH-W10-N1_bin.90.purify_k141_1218301,202106QH-W10-N1_bin.90.purify_k141_1218301_3115-4339
7775,202106QH-W17-N1_bin.44.purify_k141_2225654_17,candidate,202106QH-W17-N1_bin.44.purify_k141_2225654,202106QH-W17-N1_bin.44.purify_k141_2225654_11871-13095
7775,202106QH-W24-N1_bin.203.purify_k141_1718189_18,candidate,202106QH-W24-N1_bin.203.purify_k141_1718189,202106QH-W24-N1_bin.203.purify_k141_1718189_13842-15066
7775,202106QH-W27-N1_bin.40.purify_k141_1078726_7,candidate,202106QH-W27-N1_bin.40.purify_k141_1078726,202106QH-W27-N1_bin.40.purify_k141_1078726_9061-10294
7775,202106QH-W30-N1_bin.44.purify_k141_1162053_5,known_defense,202106QH-W30-N1_bin.44.purify_k141_1162053,202106QH-W30-N1_bin.44.purify_k141_1162053_3716-4949
7775,202106QH-W37-N1_bin.59.purify_k141_1230014_5,known_defense,202106QH-W37-N1_bin.59.purify_k141_1230014,202106QH-W37-N1_bin.59.purify_k141_1230014_3561-4794
7775,202106QH-W40-N1_bin.32.purify_k141_404459_5,candidate,202106QH-W40-N1_bin.32.purify_k141_404459,202106QH-W40-N1_bin.32.purify_k141_404459_6157-7336
7775,BMC20S-2-N1_bin.198.purify_k141_2831981_8,candidate,BMC20S-2-N1_bin.198.purify_k141_2831981,BMC20S-2-N1_bin.198.purify_k141_2831981_10385-11624
7775,BMC20S-2-N1_bin.277.purify_k141_2009497_7,candidate,BMC20S-2-N1_bin.277.purify_k141_2009497,BMC20S-2-N1_bin.277.purify_k141_2009497_3566-4758
7775,JC-20S-3-N1_bin.158.purify_k141_1637018_5,candidate,JC-20S-3-N1_bin.158.purify_k141_1637018,JC-20S-3-N1_bin.158.purify_k141_1637018_3773-5006
7775,QHH6-N1_bin.251.purify_k141_2366253_5,known_defense,QHH6-N1_bin.251.purify_k141_2366253,QHH6-N1_bin.251.purify_k141_2366253_4656-5898
7775,QHH8-N1_bin.85.purify_k141_657593_5,known_defense,QHH8-N1_bin.85.purify_k141_657593,QHH8-N1_bin.85.purify_k141_657593_3798-5031
7775,YM-S-27.0m-N1_bin.201.purify_k141_1682753_12,candidate,YM-S-27.0m-N1_bin.201.purify_k141_1682753,YM-S-27.0m-N1_bin.201.purify_k141_1682753_12810-13947
7775,YZYC-20S-1-N1_bin.154.purify_k141_1940550_41,candidate,YZYC-20S-1-N1_bin.154.purify_k141_1940550,YZYC-20S-1-N1_bin.154.purify_k141_1940550_42471-43701
7775,YZYC-20S-6-N1_bin.25.purify_k141_1008665_2,candidate,YZYC-20S-6-N1_bin.25.purify_k141_1008665,YZYC-20S-6-N1_bin.25.purify_k141_1008665_371-1619
7775,YZYC-20S-6-N1_bin.81.purify_k141_955523_2,known_defense,YZYC-20S-6-N1_bin.81.purify_k141_955523,YZYC-20S-6-N1_bin.81.purify_k141_955523_167-1479
7775,ZJ-S-05.4m-N1_bin.9.purify_k141_119979_12,candidate,ZJ-S-05.4m-N1_bin.9.purify_k141_119979,ZJ-S-05.4m-N1_bin.9.purify_k141_119979_12314-13451
7775,NMC-S-5-N1_bin.9.purify_k141_776502_41,candidate,NMC-S-5-N1_bin.9.purify_k141_776502,NMC-S-5-N1_bin.9.purify_k141_776502_42018-43248
7776,KMC-20S-1-N1_bin.36.purify_k141_3290357_6,known_defense,KMC-20S-1-N1_bin.36.purify_k141_3290357,KMC-20S-1-N1_bin.36.purify_k141_3290357_1707-2647
7776,QHH8-N1_bin.93.purify_k141_364658_3,known_defense,QHH8-N1_bin.93.purify_k141_364658,QHH8-N1_bin.93.purify_k141_364658_135-2208
7776,YZYC-20S-6-N1_bin.73.purify_k141_1077189_5,candidate,YZYC-20S-6-N1_bin.73.purify_k141_1077189,YZYC-20S-6-N1_bin.73.purify_k141_1077189_1570-2624
7777,ZJZBSD-s03-N1_bin.34.purify_k141_247023_6,candidate,ZJZBSD-s03-N1_bin.34.purify_k141_247023,ZJZBSD-s03-N1_bin.34.purify_k141_247023_5628-7589
7778,202106QH-W28-N1_bin.153.purify_k141_1086839_5,candidate,202106QH-W28-N1_bin.153.purify_k141_1086839,202106QH-W28-N1_bin.153.purify_k141_1086839_5458-6695
7778,202106QH-W39-N1_bin.4.purify_k141_1771800_4,known_defense,202106QH-W39-N1_bin.4.purify_k141_1771800,202106QH-W39-N1_bin.4.purify_k141_1771800_1357-2814
7778,CC-20S-2-N1_bin.55.purify_k141_1452163_14,candidate,CC-20S-2-N1_bin.55.purify_k141_1452163,CC-20S-2-N1_bin.55.purify_k141_1452163_16382-17499
7778,KMC-20S-2-N1_bin.128.purify_k141_26715_8,candidate,KMC-20S-2-N1_bin.128.purify_k141_26715,KMC-20S-2-N1_bin.128.purify_k141_26715_9777-10957
7778,ZJZBSD-s04-N1_bin.61.purify_k141_2763243_11,candidate,ZJZBSD-s04-N1_bin.61.purify_k141_2763243,ZJZBSD-s04-N1_bin.61.purify_k141_2763243_6934-7976
7779,ZJZBSD-s05-3-N2_bin.55.purify_k141_1227530_3,known_defense,ZJZBSD-s05-3-N2_bin.55.purify_k141_1227530,ZJZBSD-s05-3-N2_bin.55.purify_k141_1227530_540-2517
7780,202009TB-N7_bin.39.purify_k141_1241398_2,candidate,202009TB-N7_bin.39.purify_k141_1241398,202009TB-N7_bin.39.purify_k141_1241398_1-1498
7781,202009TB-N8_bin.2.purify_k141_1590610_4,candidate,202009TB-N8_bin.2.purify_k141_1590610,202009TB-N8_bin.2.purify_k141_1590610_2988-4524
7782,202104TB-W50-N1_bin.44.purify_k141_2322159_2,candidate,202104TB-W50-N1_bin.44.purify_k141_2322159,202104TB-W50-N1_bin.44.purify_k141_2322159_1545-4028
7783,202104TB-W58-N1_bin.88.purify_k141_301919_3,candidate,202104TB-W58-N1_bin.88.purify_k141_301919,202104TB-W58-N1_bin.88.purify_k141_301919_418-2162
7783,202106QH-W24-N1_bin.165.purify_k141_2256590_2,known_defense,202106QH-W24-N1_bin.165.purify_k141_2256590,202106QH-W24-N1_bin.165.purify_k141_2256590_1871-3538
7784,202104TB-W70-N1_bin.63.purify_k141_975120_3,candidate,202104TB-W70-N1_bin.63.purify_k141_975120,202104TB-W70-N1_bin.63.purify_k141_975120_261-1402
7784,202106QH-W15-N1_bin.104.purify_k141_1152008_6,candidate,202106QH-W15-N1_bin.104.purify_k141_1152008,202106QH-W15-N1_bin.104.purify_k141_1152008_3919-5019
7785,202104TB-W71-N1_bin.140.purify_k141_927179_2,candidate,202104TB-W71-N1_bin.140.purify_k141_927179,202104TB-W71-N1_bin.140.purify_k141_927179_133-1691
7786,202106QH-W18-N1_bin.205.purify_k141_672056_5,candidate,202106QH-W18-N1_bin.205.purify_k141_672056,202106QH-W18-N1_bin.205.purify_k141_672056_3082-4143
7787,202106QH-W27-N1_bin.277.purify_k141_3134435_4,known_defense,202106QH-W27-N1_bin.277.purify_k141_3134435,202106QH-W27-N1_bin.277.purify_k141_3134435_2872-4117
7788,202106QH-W28-N1_bin.152.purify_k141_20752_3,candidate,202106QH-W28-N1_bin.152.purify_k141_20752,202106QH-W28-N1_bin.152.purify_k141_20752_469-1582
7789,202106QH-W30-N1_bin.112.purify_k141_187655_6,candidate,202106QH-W30-N1_bin.112.purify_k141_187655,202106QH-W30-N1_bin.112.purify_k141_187655_4410-6435
7789,202106QH-W36-N1_bin.57.purify_k141_137098_6,candidate,202106QH-W36-N1_bin.57.purify_k141_137098,202106QH-W36-N1_bin.57.purify_k141_137098_4410-6435
7790,202106QH-W29-N1_bin.66.purify_k141_1779250_2,known_defense,202106QH-W29-N1_bin.66.purify_k141_1779250,202106QH-W29-N1_bin.66.purify_k141_1779250_218-2229
7790,202106QH-W30-N1_bin.20.purify_k141_1434511_2,known_defense,202106QH-W30-N1_bin.20.purify_k141_1434511,202106QH-W30-N1_bin.20.purify_k141_1434511_218-2283
7791,202106QH-W39-N1_bin.66.purify_k141_1673892_5,known_defense,202106QH-W39-N1_bin.66.purify_k141_1673892,202106QH-W39-N1_bin.66.purify_k141_1673892_3109-4010
7791,DQZB-s5-N2_bin.41.purify_k141_80975_4,known_defense,DQZB-s5-N2_bin.41.purify_k141_80975,DQZB-s5-N2_bin.41.purify_k141_80975_688-2055
7792,BGBMC-20S-1-N1_bin.72.purify_k141_292161_7,candidate,BGBMC-20S-1-N1_bin.72.purify_k141_292161,BGBMC-20S-1-N1_bin.72.purify_k141_292161_4195-6743
7793,BMC20S-2-N1_bin.114.purify_k141_158813_4,candidate,BMC20S-2-N1_bin.114.purify_k141_158813,BMC20S-2-N1_bin.114.purify_k141_158813_3227-6682
7794,CC-20S-2-N1_bin.56.purify_k141_1540810_2,candidate,CC-20S-2-N1_bin.56.purify_k141_1540810,CC-20S-2-N1_bin.56.purify_k141_1540810_3-914
7794,KMC-20S-1-N1_bin.182.purify_k141_3910331_11,known_defense,KMC-20S-1-N1_bin.182.purify_k141_3910331,KMC-20S-1-N1_bin.182.purify_k141_3910331_10315-11768
7794,KMC-20S-1-N1_bin.66.purify_k141_171959_17,known_defense,KMC-20S-1-N1_bin.66.purify_k141_171959,KMC-20S-1-N1_bin.66.purify_k141_171959_9899-11752
7795,CE-20S-1-N1_bin.78.purify_k141_1364622_2,candidate,CE-20S-1-N1_bin.78.purify_k141_1364622,CE-20S-1-N1_bin.78.purify_k141_1364622_3-1102
7796,CRC-20S-3-N1_bin.100.purify_k141_3477131_5,candidate,CRC-20S-3-N1_bin.100.purify_k141_3477131,CRC-20S-3-N1_bin.100.purify_k141_3477131_1220-2244
7797,NMC-S-6-N1_bin.139.purify_k141_2299032_1,candidate,NMC-S-6-N1_bin.139.purify_k141_2299032,NMC-S-6-N1_bin.139.purify_k141_2299032_389-1774
7798,NMC-S-7-N1_bin.10.purify_k141_116242_2,known_defense,NMC-S-7-N1_bin.10.purify_k141_116242,NMC-S-7-N1_bin.10.purify_k141_116242_595-1840
7799,PC-20S-1-N1_bin.171.purify_k141_1984707_3,known_defense,PC-20S-1-N1_bin.171.purify_k141_1984707,PC-20S-1-N1_bin.171.purify_k141_1984707_1586-2851
7800,QHH10-N1_bin.207.purify_k141_1368777_3,candidate,QHH10-N1_bin.207.purify_k141_1368777,QHH10-N1_bin.207.purify_k141_1368777_368-1725
7801,QHH6-N1_bin.237.purify_k141_387072_5,candidate,QHH6-N1_bin.237.purify_k141_387072,QHH6-N1_bin.237.purify_k141_387072_4548-6557
7802,202106QH-W19-N1_bin.302.purify_k141_1283649_3,known_defense,202106QH-W19-N1_bin.302.purify_k141_1283649,202106QH-W19-N1_bin.302.purify_k141_1283649_1831-2956
7802,202106QH-W25-N1_bin.278.purify_k141_3203561_4,candidate,202106QH-W25-N1_bin.278.purify_k141_3203561,202106QH-W25-N1_bin.278.purify_k141_3203561_1315-2416
7802,202106QH-W7-N1_bin.118.purify_k141_2908950_4,known_defense,202106QH-W7-N1_bin.118.purify_k141_2908950,202106QH-W7-N1_bin.118.purify_k141_2908950_2634-3738
7802,GH-N1_bin.86.purify_k141_2060867_4,candidate,GH-N1_bin.86.purify_k141_2060867,GH-N1_bin.86.purify_k141_2060867_1877-2972
7802,QHH7-N1_bin.113.purify_k141_1807040_3,candidate,QHH7-N1_bin.113.purify_k141_1807040,QHH7-N1_bin.113.purify_k141_1807040_177-1302
7802,SLC-S-3-N1_bin.86.purify_k141_644333_3,known_defense,SLC-S-3-N1_bin.86.purify_k141_644333,SLC-S-3-N1_bin.86.purify_k141_644333_1381-2506
7802,ZJ-S-2-N2_bin.149.purify_k141_243581_6,candidate,ZJ-S-2-N2_bin.149.purify_k141_243581,ZJ-S-2-N2_bin.149.purify_k141_243581_6906-8007
7803,QHH7-N1_bin.192.purify_k141_1008907_1,candidate,QHH7-N1_bin.192.purify_k141_1008907,QHH7-N1_bin.192.purify_k141_1008907_343-3185
7804,SLC-S-3-N1_bin.308.purify_k141_1583909_3,candidate,SLC-S-3-N1_bin.308.purify_k141_1583909,SLC-S-3-N1_bin.308.purify_k141_1583909_295-1653
7805,SLHSD1-N1_bin.138.purify_k141_113594_1,known_defense,SLHSD1-N1_bin.138.purify_k141_113594,SLHSD1-N1_bin.138.purify_k141_113594_2-1692
7805,SLHSD1-N1_bin.138.purify_k141_1459956_1,candidate,SLHSD1-N1_bin.138.purify_k141_1459956,SLHSD1-N1_bin.138.purify_k141_1459956_46-1506
7806,SLSD2-N1_bin.10.purify_k141_2665691_4,candidate,SLSD2-N1_bin.10.purify_k141_2665691,SLSD2-N1_bin.10.purify_k141_2665691_2601-3727
7807,TLSD-N1_bin.24.purify_k141_2685737_3,known_defense,TLSD-N1_bin.24.purify_k141_2685737,TLSD-N1_bin.24.purify_k141_2685737_379-2626
7808,SLC-S-3-N1_bin.289.purify_k141_369616_4,candidate,SLC-S-3-N1_bin.289.purify_k141_369616,SLC-S-3-N1_bin.289.purify_k141_369616_1774-3339
7808,YM-S-43m-N3_bin.157.purify_k141_1822137_21,known_defense,YM-S-43m-N3_bin.157.purify_k141_1822137,YM-S-43m-N3_bin.157.purify_k141_1822137_19252-21031
7809,NMC-S-6-N1_bin.71.purify_k141_2617610_4,known_defense,NMC-S-6-N1_bin.71.purify_k141_2617610,NMC-S-6-N1_bin.71.purify_k141_2617610_2701-3909
7810,PC-20S-4-N1_bin.50.purify_k141_894650_2,known_defense,PC-20S-4-N1_bin.50.purify_k141_894650,PC-20S-4-N1_bin.50.purify_k141_894650_89-1609
7811,SLHSD1-N1_bin.98.purify_k141_624022_2,candidate,SLHSD1-N1_bin.98.purify_k141_624022,SLHSD1-N1_bin.98.purify_k141_624022_749-2225
7812,202104TB-W30-N2_bin.14.purify_k141_2022468_1,candidate,202104TB-W30-N2_bin.14.purify_k141_2022468,202104TB-W30-N2_bin.14.purify_k141_2022468_1-1615
7813,202104TB-W31-N1_bin.75.purify_k141_205624_12,known_defense,202104TB-W31-N1_bin.75.purify_k141_205624,202104TB-W31-N1_bin.75.purify_k141_205624_10103-11382
7814,202104TB-W70-N1_bin.123.purify_k141_209792_11,candidate,202104TB-W70-N1_bin.123.purify_k141_209792,202104TB-W70-N1_bin.123.purify_k141_209792_12233-13385
7815,202104TB-W70-N1_bin.3.purify_k141_180675_1,candidate,202104TB-W70-N1_bin.3.purify_k141_180675,202104TB-W70-N1_bin.3.purify_k141_180675_150-2270
7816,202106QH-W18-N1_bin.292.purify_k141_1935749_7,known_defense,202106QH-W18-N1_bin.292.purify_k141_1935749,202106QH-W18-N1_bin.292.purify_k141_1935749_3400-5185
7817,202106QH-W19-N1_bin.123.purify_k141_383074_3,candidate,202106QH-W19-N1_bin.123.purify_k141_383074,202106QH-W19-N1_bin.123.purify_k141_383074_421-3432
7818,202104TB-W29-N1_bin.98.purify_k141_569621_11,candidate,202104TB-W29-N1_bin.98.purify_k141_569621,202104TB-W29-N1_bin.98.purify_k141_569621_12982-15330
7818,202106QH-W19-N1_bin.305.purify_k141_890125_10,known_defense,202106QH-W19-N1_bin.305.purify_k141_890125,202106QH-W19-N1_bin.305.purify_k141_890125_11631-14239
7818,202106QH-W25-N1_bin.170.purify_k141_344050_7,known_defense,202106QH-W25-N1_bin.170.purify_k141_344050,202106QH-W25-N1_bin.170.purify_k141_344050_8765-11374
7818,202106QH-W27-N1_bin.116.purify_k141_877943_7,known_defense,202106QH-W27-N1_bin.116.purify_k141_877943,202106QH-W27-N1_bin.116.purify_k141_877943_5990-8599
7818,GH-N1_bin.181.purify_k141_330671_10,known_defense,GH-N1_bin.181.purify_k141_330671,GH-N1_bin.181.purify_k141_330671_11660-14269
7818,ZJ-S-N13.9m-N2_bin.112.purify_k141_910309_3,known_defense,ZJ-S-N13.9m-N2_bin.112.purify_k141_910309,ZJ-S-N13.9m-N2_bin.112.purify_k141_910309_1008-3617
7819,202106QH-W19-N1_bin.66.purify_k141_3488678_2,candidate,202106QH-W19-N1_bin.66.purify_k141_3488678,202106QH-W19-N1_bin.66.purify_k141_3488678_235-2057
7820,202106QH-W25-N1_bin.24.purify_k141_3437673_1,known_defense,202106QH-W25-N1_bin.24.purify_k141_3437673,202106QH-W25-N1_bin.24.purify_k141_3437673_1-2297
7821,202106QH-W27-N1_bin.214.purify_k141_3157604_2,candidate,202106QH-W27-N1_bin.214.purify_k141_3157604,202106QH-W27-N1_bin.214.purify_k141_3157604_144-2510
7822,CE-B-S-2-N1_bin.80.purify_k141_341499_2,candidate,CE-B-S-2-N1_bin.80.purify_k141_341499,CE-B-S-2-N1_bin.80.purify_k141_341499_163-1532
7823,CESD-S-1-N2_bin.56.purify_k141_572719_2,candidate,CESD-S-1-N2_bin.56.purify_k141_572719,CESD-S-1-N2_bin.56.purify_k141_572719_268-3353
7824,CRC-20S-2-N1_bin.19.purify_k141_2382788_2,candidate,CRC-20S-2-N1_bin.19.purify_k141_2382788,CRC-20S-2-N1_bin.19.purify_k141_2382788_444-4710
7824,CRC-20S-3-N1_bin.87.purify_k141_1511570_2,candidate,CRC-20S-3-N1_bin.87.purify_k141_1511570,CRC-20S-3-N1_bin.87.purify_k141_1511570_557-4823
7824,KMC-20S-2-N1_bin.86.purify_k141_572358_2,candidate,KMC-20S-2-N1_bin.86.purify_k141_572358,KMC-20S-2-N1_bin.86.purify_k141_572358_535-6027
7825,CE-B-S-2-N1_bin.32.purify_k141_2606_2,known_defense,CE-B-S-2-N1_bin.32.purify_k141_2606,CE-B-S-2-N1_bin.32.purify_k141_2606_1049-1925
7825,CRC-20S-2-N1_bin.60.purify_k141_1741519_6,known_defense,CRC-20S-2-N1_bin.60.purify_k141_1741519,CRC-20S-2-N1_bin.60.purify_k141_1741519_1637-3039
7826,DTH1-N1_bin.84.purify_k141_2188399_15,known_defense,DTH1-N1_bin.84.purify_k141_2188399,DTH1-N1_bin.84.purify_k141_2188399_12198-15999
7827,GMZ14-N1_bin.68.purify_k141_282277_1,candidate,GMZ14-N1_bin.68.purify_k141_282277,GMZ14-N1_bin.68.purify_k141_282277_3-3716
7828,GMZ4-N1_bin.129.purify_k141_1975522_6,candidate,GMZ4-N1_bin.129.purify_k141_1975522,GMZ4-N1_bin.129.purify_k141_1975522_6649-7745
7828,TMRSD2-N1_bin.110.purify_k141_2012828_1,candidate,TMRSD2-N1_bin.110.purify_k141_2012828,TMRSD2-N1_bin.110.purify_k141_2012828_3-2169
7829,202009TB-N3_bin.44.purify_k141_1479629_3,known_defense,202009TB-N3_bin.44.purify_k141_1479629,202009TB-N3_bin.44.purify_k141_1479629_207-1677
7829,202106QH-W38-N1_bin.73.purify_k141_76419_2,candidate,202106QH-W38-N1_bin.73.purify_k141_76419,202106QH-W38-N1_bin.73.purify_k141_76419_1148-2225
7829,DQZB-s6-N2_bin.35.purify_k141_1999455_3,known_defense,DQZB-s6-N2_bin.35.purify_k141_1999455,DQZB-s6-N2_bin.35.purify_k141_1999455_146-1835
7829,GMZ4-N1_bin.92.purify_k141_1708965_1,candidate,GMZ4-N1_bin.92.purify_k141_1708965,GMZ4-N1_bin.92.purify_k141_1708965_3-1834
7830,LLSD-2-N1_bin.81.purify_k141_1192588_7,candidate,LLSD-2-N1_bin.81.purify_k141_1192588,LLSD-2-N1_bin.81.purify_k141_1192588_8443-10003
7831,NMC-S-4-N1_bin.47.purify_k141_2340652_6,known_defense,NMC-S-4-N1_bin.47.purify_k141_2340652,NMC-S-4-N1_bin.47.purify_k141_2340652_1670-3358
7832,PC-20S-1-N1_bin.126.purify_k141_1892216_2,candidate,PC-20S-1-N1_bin.126.purify_k141_1892216,PC-20S-1-N1_bin.126.purify_k141_1892216_37-2025
7833,202106QH-W7-N1_bin.47.purify_k141_549477_4,candidate,202106QH-W7-N1_bin.47.purify_k141_549477,202106QH-W7-N1_bin.47.purify_k141_549477_5073-6564
7833,PC-20S-1-N1_bin.141.purify_k141_293760_4,candidate,PC-20S-1-N1_bin.141.purify_k141_293760,PC-20S-1-N1_bin.141.purify_k141_293760_4665-6156
7834,PC-20S-1-N1_bin.63.purify_k141_1381348_9,known_defense,PC-20S-1-N1_bin.63.purify_k141_1381348,PC-20S-1-N1_bin.63.purify_k141_1381348_7244-8141
7834,PC-20S-2-N1_bin.198.purify_k141_855714_15,candidate,PC-20S-2-N1_bin.198.purify_k141_855714,PC-20S-2-N1_bin.198.purify_k141_855714_15786-16683
7835,PC-20S-1-N1_bin.22.purify_k141_498242_4,known_defense,PC-20S-1-N1_bin.22.purify_k141_498242,PC-20S-1-N1_bin.22.purify_k141_498242_2030-4925
